Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Gene_set,AD_genes,T2D_genes,Shared_genes,N_AD,N_T2D,N_Shared
82,Mental Health Study Participation (Completed Survey),0.0014201022558982558,40.514227642276424,265.65286017600937,JADE2;APOE,0.014389228882053412,GWAS_Catalog_2023,APOE,JADE2,,1,1,0
81,Parental Longevity (Mother'S Age At Death Or Mother'S Attained Age),0.0014201022558982558,40.514227642276424,265.65286017600937,APOE;JAZF1,0.014389228882053412,GWAS_Catalog_2023,APOE;JAZF1,JAZF1,JAZF1,2,1,1
70,Positive Regulation Of Peptidase Activity (GO:0010952),0.0013126515814769549,42.27783669141039,280.54329796205764,GRN;APH1B,0.014439167396246504,GO_Biological_Process_2023,GRN;APH1B,,,2,0,0
257,Small testicle,0.0017022427928104391,13.913551401869158,88.71014078934452,CDKN1C;HESX1;IL17RD,0.014452504956857503,DisGeNET,HESX1;IL17RD,CDKN1C,,2,1,0
31,Frontotemporal dementia,0.0031810145747939787,26.262359920896508,151.0231473713992,GRN;TREM2,0.014468485646643582,Jensen_DISEASES,GRN;TREM2,,,2,0,0
84,Medication Use (HMG CoA Reductase Inhibitors),0.0014492243445094362,14.744554455445545,96.38112427033386,CCND2;IGF2BP2;APOE,0.014509496115862332,GWAS_Catalog_2023,APOE,CCND2;IGF2BP2,,1,2,0
258,Parkinson Disease,0.0017173289984586467,4.091125541125541,26.048135375016184,GRN;APH1B;IDUA;HLA-DRA;TREM2;APOE;HLA-DRB1;PICALM,0.014524077033475842,DisGeNET,GRN;APH1B;IDUA;HLA-DRA;TREM2;APOE;HLA-DRB1;PICALM,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,8,2,2
265,Cortical white matter abnormalities seen on MRI,0.0017667977889501455,36.00722673893406,228.23492237875305,GRN;TREM2,0.01454774632260082,DisGeNET,GRN;TREM2,,,2,0,0
264,Neonatal hypoglycemia,0.0017667977889501455,36.00722673893406,228.23492237875305,CDKN1C;KCNQ1,0.01454774632260082,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
259,"Diabetes, Autoimmune",0.0017469205497262674,13.784027777777778,87.52720800686893,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.01454774632260082,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
260,Multiple Endocrine Neoplasia Type 1,0.0017469205497262674,13.784027777777778,87.52720800686893,CDKN2B;GRN;NEUROG3,0.01454774632260082,DisGeNET,GRN,CDKN2B;NEUROG3,,1,2,0
263,Anterior hypopituitarism,0.0017667977889501455,36.00722673893406,228.23492237875305,HESX1;IL17RD,0.01454774632260082,DisGeNET,HESX1;IL17RD,,,2,0,0
262,Social disinhibition,0.0017667977889501455,36.00722673893406,228.23492237875305,GRN;TREM2,0.01454774632260082,DisGeNET,GRN;TREM2,,,2,0,0
261,Erythema Nodosum,0.0017667977889501455,36.00722673893406,228.23492237875305,BTNL2;HLA-DRB1,0.01454774632260082,DisGeNET,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,2,2,2
85,Weight,0.0015081656262016078,5.408010420058613,35.13509297927943,CCND2;GIPR;KCNQ1;JADE2;IGF2BP2;JAZF1,0.014872368000912012,GWAS_Catalog_2023,GIPR;JAZF1,CCND2;GIPR;KCNQ1;JADE2;IGF2BP2;JAZF1,GIPR;JAZF1,2,6,2
86,Body Mass Index (MTAG),0.0015370930967812757,4.656215277777778,30.162321156281493,CCND2;GIPR;ZC3H4;JADE2;APOE;EML2;JAZF1,0.014872368000912012,GWAS_Catalog_2023,GIPR;ZC3H4;APOE;EML2;JAZF1,CCND2;GIPR;ZC3H4;JADE2;EML2;JAZF1,GIPR;ZC3H4;EML2;JAZF1,5,6,4
87,Non-HDL Cholesterol Levels,0.001538520827680553,6.584331673172701,42.646280533204376,CCND2;ZC3H4;APOE;HLA-DQB1;JAZF1,0.014872368000912012,GWAS_Catalog_2023,ZC3H4;APOE;HLA-DQB1;JAZF1,CCND2;ZC3H4;HLA-DQB1;JAZF1,ZC3H4;HLA-DQB1;JAZF1,4,4,3
4,Amyloid-Beta Binding (GO:0001540),0.0006532602581931894,19.61940789473684,143.87961350157394,TREM2;APOE;PICALM,0.014907876799984886,GO_Molecular_Function_2023,TREM2;APOE;PICALM,,,3,0,0
5,Protein Kinase Binding (GO:0019901),0.0007380137029695488,6.246293818571046,45.04544873053108,CDKN2B;CCND2;KCNQ1;PLCG2;TREM2;APPL1,0.014907876799984886,GO_Molecular_Function_2023,PLCG2;TREM2;APPL1,CDKN2B;CCND2;KCNQ1,,3,3,0
267,Amyloidosis,0.00184260316056414,4.503531073446328,28.356825429201223,GRN;QPCTL;SLC22A18;TREM2;APOE;HLA-DRB1;PICALM,0.01505827751442305,DisGeNET,GRN;QPCTL;TREM2;APOE;HLA-DRB1;PICALM,QPCTL;SLC22A18;HLA-DRB1,QPCTL;HLA-DRB1,6,3,2
266,Erythema,0.0018384652062925309,13.532045454545454,85.23597514715335,PLCG2;HLA-DRB1;HLA-DQB1,0.01505827751442305,DisGeNET,PLCG2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
90,Venous Thromboembolism Or Factor VII Levels (Pleiotropy),0.001647192500753881,37.39399624765478,239.64626637110106,TSPAN15;PLCG2,0.015222954869604548,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
88,Urea Levels,0.0016150547035770834,14.18,91.1545198708865,APH1B;GIPR;APOE,0.015222954869604548,GWAS_Catalog_2023,APH1B;GIPR;APOE,GIPR,GIPR,3,1,1
89,Blood Urea Nitrogen Levels,0.001625703298135029,8.720159151193634,55.99924672905672,APH1B;GIPR;APOE;HLA-DQA1,0.015222954869604548,GWAS_Catalog_2023,APH1B;GIPR;APOE;HLA-DQA1,GIPR;HLA-DQA1,GIPR;HLA-DQA1,4,2,2
91,Sj?gren's Syndrome,0.001647192500753881,37.39399624765478,239.64626637110106,HLA-DRA;HLA-DQA1,0.015222954869604548,GWAS_Catalog_2023,HLA-DRA;HLA-DQA1,HLA-DRA;HLA-DQA1,HLA-DRA;HLA-DQA1,2,2,2
268,Urticaria,0.0018853406860438778,13.409459459459459,84.12621161107936,PLCG2;HLA-DRB1;HLA-DQB1,0.015277397613422335,DisGeNET,PLCG2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
269,"Delirium, Dementia, Amnestic, Cognitive Disorders",0.0018904204196260454,34.71951219512195,217.72453437258292,TREM2;APOE,0.015277397613422335,DisGeNET,TREM2;APOE,,,2,0,0
270,Gonadoblastoma,0.0018904204196260454,34.71951219512195,217.72453437258292,CDKN1C;KCNQ1,0.015277397613422335,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
273,"Carcinoma, Granular Cell",0.0019329572618860178,13.2890625,83.03942050809016,CDKN1C;KCNQ1;APOE,0.015449497236026706,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
271,Splenomegaly,0.0019198473507759867,8.320776617072914,52.05069801510453,IDUA;APOE;HLA-DRB1;HLA-DQB1,0.015449497236026706,DisGeNET,IDUA;APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,4,2,2
272,"Carcinoma, Cribriform",0.0019329572618860178,13.2890625,83.03942050809016,CDKN1C;KCNQ1;APOE,0.015449497236026706,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
274,Precursor Cell Lymphoblastic Leukemia Lymphoma,0.0019573216732023716,5.12586115527292,31.965783764492816,CDKN1C;CDKN2B;IDUA;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.015587138288056843,DisGeNET,IDUA;HLA-DRB1;HLA-DQA1;HLA-DQB1,CDKN1C;CDKN2B;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,4,5,3
277,PEELING SKIN SYNDROME,0.00201804338139322,33.5206055508831,208.01637017204203,HLA-DRB1;HLA-DQB1,0.015896644975451287,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
276,Latent autoimmune diabetes mellitus in adult,0.00201804338139322,33.5206055508831,208.01637017204203,HLA-DRB1;HLA-DQB1,0.015896644975451287,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
275,Brain Diseases,0.002006069631949149,8.218052949760267,51.04707590465461,GRN;IDUA;TREM2;APOE,0.015896644975451287,DisGeNET,GRN;IDUA;TREM2;APOE,,,4,0,0
71,Regulation Of Neuron Apoptotic Process (GO:0043523),0.0014896249030591868,14.599264705882353,95.02998543179133,GRN;TREM2;APOE,0.01592783644690345,GO_Biological_Process_2023,GRN;TREM2;APOE,,,3,0,0
72,Negative Regulation Of Multicellular Organismal Process (GO:0051241),0.00150303545896052,8.914492262509883,57.94659392825817,GRN;TREM2;ALPK2;IL17RD,0.01592783644690345,GO_Biological_Process_2023,GRN;TREM2;ALPK2;IL17RD,,,4,0,0
73,Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122),0.0015270330435687314,8.874943769680613,57.548939322837434,SHARPIN;PLCG2;TREM2;HLA-DRB1,0.01592783644690345,GO_Biological_Process_2023,SHARPIN;PLCG2;TREM2;HLA-DRB1,HLA-DRB1,HLA-DRB1,4,1,1
74,Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045),0.0015307271390530587,14.456796116504854,93.7091317231499,CDKN2B;CCND2;APPL1,0.01592783644690345,GO_Biological_Process_2023,APPL1,CDKN2B;CCND2,,1,2,0
278,"Adenocarcinoma, Basal Cell",0.0020304304736449906,13.054605263157894,80.93212261743199,CDKN1C;KCNQ1;APOE,0.015936688106091258,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
92,Estimated Glomerular Filtration Rate (Cystatin C),0.0017469205497262674,13.784027777777778,87.52720800686893,APH1B;KCNQ1;APOE,0.01596913241651947,GWAS_Catalog_2023,APH1B;APOE,KCNQ1,,2,1,0
93,Carotid Intima Media Thickness,0.0017667977889501455,36.00722673893406,228.23492237875305,APOE;NEUROG3,0.015977171403301852,GWAS_Catalog_2023,APOE,NEUROG3,,1,1,0
33,Cytokines and inflammatory response,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRA;HLA-DRB1,0.016031794629593324,BioPlanet_2019,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,2,2,2
32,MEF2D role in T cell apoptosis,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRA;HLA-DRB1,0.016031794629593324,BioPlanet_2019,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,2,2,2
11,GTEX-QMR6-1326-SM-32PLB brain male 50-59 years,0.00010689584669920657,4.193757802746567,38.34627698832557,CDKN1C;GRN;TOX2;SHARPIN;SNRPD2;KCNQ1;SLC22A18;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DRB1,0.016180144068561723,GTEx_Tissue_Expression_Down,GRN;SHARPIN;SNRPD2;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DRB1,CDKN1C;TOX2;SNRPD2;KCNQ1;SLC22A18;HLA-DRA;HLA-DQA2;HLA-DRB1,SNRPD2;HLA-DRA;HLA-DQA2;HLA-DRB1,9,8,4
279,Red Blood Cell Count measurement,0.002080295409013854,12.940434782608696,79.91036000024108,TOX2;ZC3H4;HLA-DQA1,0.01626955047479652,DisGeNET,ZC3H4;HLA-DQA1,TOX2;ZC3H4;HLA-DQA1,ZC3H4;HLA-DQA1,2,3,2
95,Apolipoprotein B Levels,0.0018499643842394518,6.304502063983488,39.67163965640283,CCND2;GIPR;HLA-DRA;APOE;HLA-DQA1,0.016377053127846094,GWAS_Catalog_2023,GIPR;HLA-DRA;APOE;HLA-DQA1,CCND2;GIPR;HLA-DRA;HLA-DQA1,GIPR;HLA-DRA;HLA-DQA1,4,4,3
94,High-density Lipoprotein Levels (MTAG),0.0018362344944614516,8.426068376068375,53.08455327400216,GIPR;ZC3H4;SLC22A18;APOE,0.016377053127846094,GWAS_Catalog_2023,GIPR;ZC3H4;APOE,GIPR;ZC3H4;SLC22A18,GIPR;ZC3H4,3,3,2
96,Venous Thromboembolism Or Factor VIII Levels (Pleiotropy),0.0018904204196260454,34.71951219512195,217.72453437258292,TSPAN15;PLCG2,0.016560870551099,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
12,GTEX-QVUS-2926-SM-3GIJB brain female 60-69 years,0.00011982288432345178,4.372786357402659,39.48405635220383,CDKN1C;GRN;KCNQ1;SLC22A18;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQB1,0.016625425199878936,GTEx_Tissue_Expression_Down,GRN;PLCG2;HLA-DRA;ALPK2;PVRL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQB1,CDKN1C;KCNQ1;SLC22A18;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQB1,9,8,5
25,Herpes simplex virus 1 infection,0.004140547981131802,5.194832924095228,28.503669745019156,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.01672781384377248,KEGG_2021_Human,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,5
280,Prominent metopic ridge,0.0021496497140763666,32.40162601626016,199.02537983535302,CDKN1C;KCNQ1,0.01675191312898083,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
1,citalopram DB00215 human GSE7036 sample 3292,3.2969925233861656e-05,11.3139735480161,116.75924270955488,CCND2;PLCG2;HLA-DRA;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.016880601719737168,Drug_Perturbations_from_GEO_down,PLCG2;HLA-DRA;HLA-DRB1;HLA-DQA1;HLA-DQB1,CCND2;HLA-DRA;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DRB1;HLA-DQA1;HLA-DQB1,5,5,4
6,Low-Density Lipoprotein Particle Receptor Binding (GO:0050750),0.001014884135775059,48.62682926829268,335.18380172445745,APOE;PICALM,0.01708388295221349,GO_Molecular_Function_2023,APOE;PICALM,,,2,0,0
13,GTEX-TKQ1-0008-SM-4DXSO skin male 30-39 years,0.00013454950750044328,4.089696652719665,36.45383150553143,CDKN1C;GIPR;TREM2;TSPAN15;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.01723268692217216,GTEx_Tissue_Expression_Down,GIPR;TREM2;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,CDKN1C;GIPR;TSPAN15;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,GIPR;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,9,11,7
7,mRNA 5'-UTR Binding (GO:0048027),0.0012092868136118387,44.20177383592018,296.9353391905164,IGF2BP3;IGF2BP2,0.01744828116782796,GO_Molecular_Function_2023,,IGF2BP3;IGF2BP2,,0,2,0
24,Early Endosome (GO:0005769),0.0041950289047322795,6.652788355758653,36.416399129799785,KCNQ1;APOE;PICALM;APPL1,0.017479287103051164,GO_Cellular_Component_2023,APOE;PICALM;APPL1,KCNQ1,,3,1,0
282,Meniere Disease,0.0022852225093912054,31.35483870967742,190.6779260779712,MTNR1B;HLA-DRB1,0.017512445313642197,DisGeNET,HLA-DRB1,MTNR1B;HLA-DRB1,HLA-DRB1,1,2,1
283,Childhood T Acute Lymphoblastic Leukemia,0.0022852225093912054,31.35483870967742,190.6779260779712,CDKN2B;CCND2,0.017512445313642197,DisGeNET,,CDKN2B;CCND2,,0,2,0
284,"Adenocarcinoma, Oxyphilic",0.0022873725547149525,12.50294117647059,76.02227683860059,CDKN1C;KCNQ1;APOE,0.017512445313642197,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
285,Waist-Hip Ratio,0.0022873725547149525,12.50294117647059,76.02227683860059,MTNR1B;QPCTL;BTNL2,0.017512445313642197,DisGeNET,QPCTL;BTNL2,MTNR1B;QPCTL;BTNL2,QPCTL;BTNL2,2,3,2
281,Agitation,0.0022852225093912054,31.35483870967742,190.6779260779712,GRN;TREM2,0.017512445313642197,DisGeNET,GRN;TREM2,,,2,0,0
75,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.0017469205497262674,13.784027777777778,87.52720800686893,CDKN1C;CDKN2B;IL17RD,0.01790045128278437,GO_Biological_Process_2023,IL17RD,CDKN1C;CDKN2B,,1,2,0
76,Positive Regulation Of Endopeptidase Activity (GO:0010950),0.0017667977889501455,36.00722673893406,228.23492237875305,APH1B;PICALM,0.01790045128278437,GO_Biological_Process_2023,APH1B;PICALM,,,2,0,0
286,Endothelial dysfunction,0.0023778912835050003,7.83104750546611,47.31159613854709,MTNR1B;APOE;HLA-DRB1;APPL1,0.018141813918209477,DisGeNET,APOE;HLA-DRB1;APPL1,MTNR1B;HLA-DRB1,HLA-DRB1,3,2,1
34,Cyclin D-associated events in G1,0.0030219952153155262,26.993224932249323,156.61031811173902,CDKN2B;CCND2,0.01830973571632348,BioPlanet_2019,,CDKN2B;CCND2,,0,2,0
288,Familial M??ni??re disease,0.0024507905332330584,12.193647540983607,73.30021778565637,MTNR1B;HLA-DRB1;HLA-DQA1,0.01856814216498102,DisGeNET,HLA-DRB1;HLA-DQA1,MTNR1B;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,2,3,2
287,"Adenocarcinoma, Tubular",0.0024507905332330584,12.193647540983607,73.30021778565637,CDKN1C;KCNQ1;APOE,0.01856814216498102,DisGeNET,APOE,CDKN1C;KCNQ1,,1,2,0
289,Memory Loss,0.00250682887301696,12.09390243902439,72.42719764647528,GRN;TREM2;APOE,0.01888073041565718,DisGeNET,GRN;TREM2;APOE,,,3,0,0
290,Childhood Acute Lymphoblastic Leukemia,0.002509354638194584,5.863674597452535,35.11009839262281,CDKN1C;CDKN2B;CCND2;HLA-DRA;HLA-DRB1,0.01888073041565718,DisGeNET,HLA-DRA;HLA-DRB1,CDKN1C;CDKN2B;CCND2;HLA-DRA;HLA-DRB1,HLA-DRA;HLA-DRB1,2,5,2
77,Regulation Of Calcium-Mediated Signaling (GO:0050848),0.0018904204196260454,34.71951219512195,217.72453437258292,PLCG2;TREM2,0.018904204196260453,GO_Biological_Process_2023,PLCG2;TREM2,,,2,0,0
97,Sex Hormone-Binding Globulin Levels In Postmenopausal Women,0.002182302426567309,12.717948717948717,77.92763848903097,CCND2;IGF2BP2;JAZF1,0.018920787017970172,GWAS_Catalog_2023,JAZF1,CCND2;IGF2BP2;JAZF1,JAZF1,1,3,1
291,"Gastritis, Atrophic",0.0025636564565395072,11.995766129032258,71.57058820236952,GRN;HLA-DRB1;HLA-DQA1,0.018931799463698783,DisGeNET,GRN;HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,HLA-DRB1;HLA-DQA1,3,2,2
292,Excessive daytime somnolence,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRB1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
293,Sparse axillary hair,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRA;IL17RD,0.018931799463698783,DisGeNET,HLA-DRA;IL17RD,HLA-DRA,HLA-DRA,2,1,1
294,Hepatitis B Virus-Related Hepatocellular Carcinoma,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DQA1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
295,Intrahepatic Cholestasis,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRB1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
296,Low Grade Squamous Intraepithelial Neoplasia,0.002568200110565921,29.45158906134516,175.66547469692333,HLA-DRB1;HLA-DQB1,0.018931799463698783,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
299,Biliary Tract Cancer,0.002621277075775762,11.8992,70.72995911800506,CDKN2B;CCND2;IGF2BP3,0.01912918588408934,DisGeNET,,CDKN2B;CCND2;IGF2BP3,,0,3,0
297,Colorectal Cancer,0.0026153057024511372,2.7208346024977157,16.17910091369031,CDKN1C;CDKN2B;GRN;EML2;CCND2;KCNQ1;SLC22A18;HLA-DRA;IGF2BP3;ALPK2;IGF2BP2;APOE;HLA-DRB1;APPL1;JAZF1,0.01912918588408934,DisGeNET,GRN;EML2;HLA-DRA;ALPK2;APOE;HLA-DRB1;APPL1;JAZF1,CDKN1C;CDKN2B;EML2;CCND2;KCNQ1;SLC22A18;HLA-DRA;IGF2BP3;IGF2BP2;HLA-DRB1;JAZF1,EML2;HLA-DRA;HLA-DRB1;JAZF1,8,11,4
298,Arthralgia,0.002621277075775762,11.8992,70.72995911800506,PLCG2;TREM2;HLA-DRB1,0.01912918588408934,DisGeNET,PLCG2;TREM2;HLA-DRB1,HLA-DRB1,HLA-DRB1,3,1,1
8,Lipoprotein Particle Receptor Binding (GO:0070325),0.0015316216181504704,38.89170731707317,252.0738094731918,APOE;PICALM,0.01933672292914969,GO_Molecular_Function_2023,APOE;PICALM,,,2,0,0
300,"Hepatitis, Autoimmune",0.002679694489174682,11.804166666666667,69.90489457160028,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.019490311251263853,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
303,Autoimmune state,0.002715571355744258,28.58393113342898,168.89538608185973,HLA-DRB1;HLA-DQB1,0.019491370717874903,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
302,Low Tension Glaucoma,0.002715571355744258,28.58393113342898,168.89538608185973,CDKN2B;APOE,0.019491370717874903,DisGeNET,APOE,CDKN2B,,1,1,0
301,Thickened nuchal skin fold,0.002715571355744258,28.58393113342898,168.89538608185973,GRN;TREM2,0.019491370717874903,DisGeNET,GRN;TREM2,,,2,0,0
304,Oestrogen deficiency,0.002715571355744258,28.58393113342898,168.89538608185973,PLCG2;APOE,0.019491370717874903,DisGeNET,PLCG2;APOE,,,2,0,0
14,GTEX-POYW-0526-SM-2XCEY muscle male 60-69 years,0.00016412854946521016,4.216771117690031,36.74857246846654,ATP8B4;TOX2;APH1B;CCND2;GIPR;IDUA;ZC3H4;QPCTL;TREM2;APOE;NPAS1;EML2,0.019519573918541065,GTEx_Tissue_Expression_Down,ATP8B4;APH1B;GIPR;IDUA;ZC3H4;QPCTL;TREM2;APOE;NPAS1;EML2,TOX2;CCND2;GIPR;ZC3H4;QPCTL;NPAS1;EML2,GIPR;ZC3H4;QPCTL;NPAS1;EML2,10,7,5
98,Venous Thromboembolism Or Von Willebrand Factor Levels (Pleiotropy),0.0022852225093912054,31.35483870967742,190.6779260779712,TSPAN15;PLCG2,0.019610940106102075,GWAS_Catalog_2023,PLCG2,TSPAN15,,1,1,0
79,Positive Regulation Of Cholesterol Transport (GO:0032376),0.00201804338139322,33.5206055508831,208.01637017204203,TREM2;APOE,0.01966953675535164,GO_Biological_Process_2023,TREM2;APOE,,,2,0,0
78,Regulation Of Response To Biotic Stimulus (GO:0002831),0.00201804338139322,33.5206055508831,208.01637017204203,TREM2;APPL1,0.01966953675535164,GO_Biological_Process_2023,TREM2;APPL1,,,2,0,0
16,DAP12 Signaling R-HSA-2424491,0.001647192500753881,37.39399624765478,239.64626637110106,PLCG2;TREM2,0.01997220907164081,Reactome_2022,PLCG2;TREM2,,,2,0,0
18,GTEX-OOBK-0008-SM-3NB27 skin male 40-49 years,0.00021602938742042215,4.083557347670251,34.465616471403244,CDKN1C;TSPAN15;GIPR;KCNQ1;CHST15;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.01998271833638905,GTEx_Tissue_Expression_Down,GIPR;PLCG2;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,CDKN1C;TSPAN15;GIPR;KCNQ1;CHST15;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,GIPR;HLA-DRA;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,8,11,7
17,GTEX-X261-0011-R11A-SM-4E3JY brain male 50-59 years,0.00021109040660064133,4.351813826146475,36.830375430006804,CDKN1C;CDKN2B;GRN;KCNQ1;SLC22A18;CHST15;PLCG2;HLA-DRA;PVRL2;HLA-DQA2;HLA-DQB2,0.01998271833638905,GTEx_Tissue_Expression_Down,GRN;PLCG2;HLA-DRA;PVRL2;HLA-DQA2;HLA-DQB2,CDKN1C;CDKN2B;KCNQ1;SLC22A18;CHST15;HLA-DRA;HLA-DQA2;HLA-DQB2,HLA-DRA;HLA-DQA2;HLA-DQB2,6,8,3
16,GTEX-UJMC-1826-SM-3GADT muscle male 50-59 years,0.00020731422164050158,3.17058742470176,26.89062365981755,ATP8B4;GRN;GIPR;IDUA;QPCTL;TREM2;JADE2;LRRC16A;NPAS1;EML2;TOX2;APH1B;CCND2;SNRPD2;KCNQ1;SLC22A18;PLCG2;APOE;PVRL2;PICALM;JAZF1,0.01998271833638905,GTEx_Tissue_Expression_Down,ATP8B4;GRN;GIPR;IDUA;QPCTL;TREM2;NPAS1;EML2;APH1B;SNRPD2;PLCG2;APOE;PVRL2;PICALM;JAZF1,GIPR;QPCTL;JADE2;LRRC16A;NPAS1;EML2;TOX2;CCND2;SNRPD2;KCNQ1;SLC22A18;JAZF1,GIPR;QPCTL;NPAS1;EML2;SNRPD2;JAZF1,15,12,6
