Rank,Term,P-value,Z-score,Combined Score,Genes,Adjusted P-value,Gene_set,AD_genes,T2D_genes,Shared_genes,N_AD,N_T2D,N_Shared
76,Hepatoblastoma,0.00014354503973751902,11.285469107551487,99.86355542280602,CDKN1C;CDKN2B;KCNQ1;SLC22A18;APOE,0.003991919449515875,DisGeNET,APOE,CDKN1C;CDKN2B;KCNQ1;SLC22A18,,1,4,0
39,Nonatopic Asthma,0.00019008625754043913,30.47142857142857,261.08019342249946,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.004099039553628444,GWAS_Catalog_2023,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
89,Vitiligo,0.00016780178863595933,10.90170278637771,94.7655272980459,PLCG2;BTNL2;APOE;HLA-DRB1;HLA-DQA1,0.004113971941614194,DisGeNET,PLCG2;BTNL2;APOE;HLA-DRB1;HLA-DQA1,BTNL2;HLA-DRB1;HLA-DQA1,BTNL2;HLA-DRB1;HLA-DQA1,5,3,3
40,Alzheimer's Disease (Age Of Onset),0.0002009680615243086,121.64024390243902,1035.4461013159446,TREM2;APOE,0.004122296091266915,GWAS_Catalog_2023,TREM2;APOE,,,2,0,0
41,Gestational Diabetes Mellitus,0.0002009680615243086,121.64024390243902,1035.4461013159446,MTNR1B;IGF2BP2,0.004122296091266915,GWAS_Catalog_2023,,MTNR1B;IGF2BP2,,0,2,0
90,Uveitis,0.0001728124079853278,16.14245014245014,139.8469512536839,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.004189740824710947,DisGeNET,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,4,4,4
92,Pseudohyperkalemia Cardiff,0.000177978120582019,16.014536644457905,138.26710613967586,APOE;HLA-DQA2;HLA-DRB1;HLA-DQA1,0.004221176729456146,DisGeNET,APOE;HLA-DQA2;HLA-DRB1;HLA-DQA1,HLA-DQA2;HLA-DRB1;HLA-DQA1,HLA-DQA2;HLA-DRB1;HLA-DQA1,4,3,3
91,Disorder of eye,0.000177978120582019,16.014536644457905,138.26710613967586,APOE;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.004221176729456146,DisGeNET,APOE;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,4,3,3
97,Blunted affect,0.0002009680615243086,121.64024390243902,1035.4461013159446,GRN;TREM2,0.00441634819327593,DisGeNET,GRN;TREM2,,,2,0,0
96,"Toxoplasmosis, Cerebral",0.0002009680615243086,121.64024390243902,1035.4461013159446,HLA-DRB1;HLA-DQB1,0.00441634819327593,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
98,Dementia of frontal lobe type,0.0002009680615243086,121.64024390243902,1035.4461013159446,TREM2;APOE,0.00441634819327593,DisGeNET,TREM2;APOE,,,2,0,0
93,Seropositive rheumatoid arthritis,0.0002009680615243086,121.64024390243902,1035.4461013159446,HLA-DRB1;HLA-DQB1,0.00441634819327593,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
94,"HEMIHYPERPLASIA, ISOLATED",0.0002009680615243086,121.64024390243902,1035.4461013159446,CDKN1C;IDUA,0.00441634819327593,DisGeNET,IDUA,CDKN1C,,1,1,0
95,Temporal cortical atrophy,0.0002009680615243086,121.64024390243902,1035.4461013159446,GRN;TREM2,0.00441634819327593,DisGeNET,GRN;TREM2,,,2,0,0
99,EEG with continuous slow activity,0.0002009680615243086,121.64024390243902,1035.4461013159446,GRN;TREM2,0.00441634819327593,DisGeNET,GRN;TREM2,,,2,0,0
100,"Alzheimer Disease, Late Onset",0.0002023990922674578,10.456812393887946,88.93800339475749,GRN;PLCG2;TREM2;APOE;PICALM,0.00441634819327593,DisGeNET,GRN;PLCG2;TREM2;APOE;PICALM,,,5,0,0
101,Diffuse Large B-Cell Lymphoma,0.00020523970386451983,6.637470657276995,56.36096682370493,CDKN1C;CDKN2B;CCND2;PLCG2;HLA-DRB1;PICALM;HLA-DQB1,0.004433990433983983,DisGeNET,PLCG2;HLA-DRB1;PICALM;HLA-DQB1,CDKN1C;CDKN2B;CCND2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,4,5,2
42,Eosinophil Counts,0.00022278944239134945,5.680236861584012,47.766721758748,TOX2;SHARPIN;HLA-DRA;ALPK2;APOE;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.004461093358360117,GWAS_Catalog_2023,SHARPIN;HLA-DRA;ALPK2;APOE;HLA-DRB1;HLA-DQA1;HLA-DQB1,TOX2;HLA-DRA;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRA;HLA-DRB1;HLA-DQA1;HLA-DQB1,7,5,4
45,Response To Hepatitis B Vaccine,0.00024529265118944116,108.11924119241192,898.8015841018229,BTNL2;HLA-DQA1,0.004584247103340445,GWAS_Catalog_2023,BTNL2;HLA-DQA1,BTNL2;HLA-DQA1,BTNL2;HLA-DQA1,2,2,2
44,Moderate To Vigorous Physical Activity Levels,0.00024529265118944116,108.11924119241192,898.8015841018229,APOE;HLA-DQB1,0.004584247103340445,GWAS_Catalog_2023,APOE;HLA-DQB1,HLA-DQB1,HLA-DQB1,2,1,1
43,Total Testosterone Levels,0.00023876631980728532,7.7893618434158975,64.96347426639448,ZC3H4;QPCTL;SLC22A18;JADE2;HLA-DQA1;JAZF1,0.004584247103340445,GWAS_Catalog_2023,ZC3H4;QPCTL;HLA-DQA1;JAZF1,ZC3H4;QPCTL;SLC22A18;JADE2;HLA-DQA1;JAZF1,ZC3H4;QPCTL;HLA-DQA1;JAZF1,4,6,4
102,Psoriasis vulgaris,0.00021731712578879178,15.172598545732875,127.96801544965346,GRN;BTNL2;APOE;HLA-DRB1,0.004648882043834741,DisGeNET,GRN;BTNL2;APOE;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,4,2,2
24,Alzheimer's disease,0.0008032099177403704,10.61404215330917,75.6451582346225,ATP8B4;APOE;PVRL2;PICALM,0.0047188582667246765,Jensen_DISEASES,ATP8B4;APOE;PVRL2;PICALM,,,4,0,0
25,Aphasia,0.0008370330222898128,54.03523035230352,382.87456973669936,GRN;APOE,0.004720866245714544,Jensen_DISEASES,GRN;APOE,,,2,0,0
104,Mycosis Fungoides,0.00024242034731166733,14.729840208101077,122.6235241631035,CDKN2B;HLA-DRB1;HLA-DQB2;HLA-DQB1,0.004778826472280006,DisGeNET,HLA-DRB1;HLA-DQB2;HLA-DQB1,CDKN2B;HLA-DRB1;HLA-DQB2;HLA-DQB1,HLA-DRB1;HLA-DQB2;HLA-DQB1,3,4,3
105,Eosinophilia-Myalgia Syndrome,0.00024529265118944116,108.11924119241192,898.8015841018229,HLA-DQA1;HLA-DRB1,0.004778826472280006,DisGeNET,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,2,2,2
106,Hyperorality,0.00024529265118944116,108.11924119241192,898.8015841018229,GRN;TREM2,0.004778826472280006,DisGeNET,GRN;TREM2,,,2,0,0
107,Alexia,0.00024529265118944116,108.11924119241192,898.8015841018229,GRN;TREM2,0.004778826472280006,DisGeNET,GRN;TREM2,,,2,0,0
108,Asymmetric overgrowth,0.00024529265118944116,108.11924119241192,898.8015841018229,CDKN1C;KCNQ1,0.004778826472280006,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
109,Pathological Dilatation,0.00024529265118944116,108.11924119241192,898.8015841018229,HLA-DRB1;HLA-DQB1,0.004778826472280006,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
110,Posterior helix pit,0.00024529265118944116,108.11924119241192,898.8015841018229,CDKN1C;KCNQ1,0.004778826472280006,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
111,Postherpetic neuralgia,0.00024529265118944116,108.11924119241192,898.8015841018229,APOE;HLA-DRB1,0.004778826472280006,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
103,"Lymphoma, T-Cell, Cutaneous",0.00022968286180705802,10.166150670794634,85.18025570099593,CDKN1C;CDKN2B;CCND2;HLA-DRB1;HLA-DQB1,0.004778826472280006,DisGeNET,HLA-DRB1;HLA-DQB1,CDKN1C;CDKN2B;CCND2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,5,2
112,Difficulty making arithmetical calculations,0.00024529265118944116,108.11924119241192,898.8015841018229,GRN;TREM2,0.004778826472280006,DisGeNET,GRN;TREM2,,,2,0,0
113,Leprosy,0.0002490087681467491,14.623132263420032,121.34307979185846,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.004808293204391209,DisGeNET,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,4,4,4
26,Celiac disease,0.0008944087786701765,17.534117647058824,123.07806733345828,ALPK2;HLA-DQA1;HLA-DQB1,0.00485044760740365,Jensen_DISEASES,ALPK2;HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,3,2,2
49,Body Mass Index And Type 2 Diabetes (Pairwise),0.0002939497556798544,97.30243902439024,791.2733302207097,IGF2BP2;JAZF1,0.004939527661650218,GWAS_Catalog_2023,JAZF1,IGF2BP2;JAZF1,JAZF1,1,2,1
47,Multiple Sclerosis,0.00027812068625435583,9.740304709141274,79.74831053714851,TOX2;ALPK2;JADE2;HLA-DQA1;JAZF1,0.004939527661650218,GWAS_Catalog_2023,ALPK2;HLA-DQA1;JAZF1,TOX2;JADE2;HLA-DQA1;JAZF1,HLA-DQA1;JAZF1,3,4,2
48,"Alzheimer's Disease, Proxy Alzheimer's Disease Or Related Dementias",0.0002939497556798544,97.30243902439024,791.2733302207097,TREM2;APOE,0.004939527661650218,GWAS_Catalog_2023,TREM2;APOE,,,2,0,0
50,Cholesteryl Esters To Total Lipids Ratio In Small VLDL,0.00030541669251582797,25.73146551724138,208.26619783387193,GIPR;APOE;HLA-DQA1,0.004939527661650218,GWAS_Catalog_2023,GIPR;APOE;HLA-DQA1,GIPR;HLA-DQA1,GIPR;HLA-DQA1,3,2,2
51,Takayasu Arteritis,0.00030541669251582797,25.73146551724138,208.26619783387193,PLCG2;HLA-DQB2;HLA-DQB1,0.004939527661650218,GWAS_Catalog_2023,PLCG2;HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,HLA-DQB2;HLA-DQB1,3,2,2
52,Cholesteryl Esters To Total Lipids Ratio In Medium VLDL,0.00030541669251582797,25.73146551724138,208.26619783387193,GIPR;APOE;HLA-DQA1,0.004939527661650218,GWAS_Catalog_2023,GIPR;APOE;HLA-DQA1,GIPR;HLA-DQA1,GIPR;HLA-DQA1,3,2,2
46,Free Cholesterol To Total Lipids Ratio In Medium VLDL,0.00027670290974554537,26.653125,218.35748980907536,GIPR;APOE;HLA-DQA1,0.004939527661650218,GWAS_Catalog_2023,GIPR;APOE;HLA-DQA1,GIPR;HLA-DQA1,GIPR;HLA-DQA1,3,2,2
115,Nerve Degeneration,0.00026257096906837215,14.414257137661393,118.84539376467356,GRN;IDUA;TREM2;APOE,0.004969790930281587,DisGeNET,GRN;IDUA;TREM2;APOE,,,4,0,0
116,Hypothyroidism,0.00026420520069324663,9.852911747048228,81.17601639805463,KCNQ1;HESX1;APOE;HLA-DRB1;HLA-DQB1,0.004969790930281587,DisGeNET,HESX1;APOE;HLA-DRB1;HLA-DQB1,KCNQ1;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,4,3,2
114,Frontotemporal dementia,0.00026257096906837215,14.414257137661393,118.84539376467356,GRN;TREM2;BTNL2;APOE,0.004969790930281587,DisGeNET,GRN;TREM2;BTNL2;APOE,BTNL2,BTNL2,4,1,1
121,Recurrent respiratory papillomatosis,0.0002939497556798544,97.30243902439024,791.2733302207097,HLA-DRB1;HLA-DQB1,0.004972080363515058,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
118,SVEINSSON CHORIORETINAL ATROPHY,0.00027670290974554537,26.653125,218.35748980907536,HLA-DRB1;HLA-DQB2;HLA-DQB1,0.004972080363515058,DisGeNET,HLA-DRB1;HLA-DQB2;HLA-DQB1,HLA-DRB1;HLA-DQB2;HLA-DQB1,HLA-DRB1;HLA-DQB2;HLA-DQB1,3,3,3
119,Libman-Sacks Disease,0.00027670290974554537,26.653125,218.35748980907536,HLA-DRB1;HLA-DQA1;JAZF1,0.004972080363515058,DisGeNET,HLA-DRB1;HLA-DQA1;JAZF1,HLA-DRB1;HLA-DQA1;JAZF1,HLA-DRB1;HLA-DQA1;JAZF1,3,3,3
120,Oropharyngeal Carcinoma,0.00029083087231990317,26.18421052631579,213.21196871726985,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.004972080363515058,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
122,Frontotemporal cerebral atrophy,0.0002939497556798544,97.30243902439024,791.2733302207097,GRN;TREM2,0.004972080363515058,DisGeNET,GRN;TREM2,,,2,0,0
123,"Myasthenia Gravis, Ocular",0.0002939497556798544,97.30243902439024,791.2733302207097,HLA-DQA1;HLA-DRB1,0.004972080363515058,DisGeNET,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,2,2,2
124,"Restrictive behavior, interests, and activities",0.0002939497556798544,97.30243902439024,791.2733302207097,GRN;TREM2,0.004972080363515058,DisGeNET,GRN;TREM2,,,2,0,0
117,"Glaucoma, Primary Open Angle",0.0002766567746533795,14.211224672763134,116.42876793643745,CDKN2B;APOE;HLA-DRB1;HLA-DQB1,0.004972080363515058,DisGeNET,APOE;HLA-DRB1;HLA-DQB1,CDKN2B;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,3,2
125,Abnormal brain FDG positron emission tomography,0.0002939497556798544,97.30243902439024,791.2733302207097,GRN;TREM2,0.004972080363515058,DisGeNET,GRN;TREM2,,,2,0,0
127,Lack of insight,0.0002939497556798544,97.30243902439024,791.2733302207097,GRN;TREM2,0.004972080363515058,DisGeNET,GRN;TREM2,,,2,0,0
128,Berylliosis,0.0002939497556798544,97.30243902439024,791.2733302207097,BTNL2;HLA-DRB1,0.004972080363515058,DisGeNET,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,2,2,2
129,Developmental arithmetic disorder,0.0002939497556798544,97.30243902439024,791.2733302207097,GRN;TREM2,0.004972080363515058,DisGeNET,GRN;TREM2,,,2,0,0
126,Insulin measurement,0.0002939497556798544,97.30243902439024,791.2733302207097,GIPR;MTNR1B,0.004972080363515058,DisGeNET,GIPR,GIPR;MTNR1B,GIPR,1,2,1
130,Mild cognitive disorder,0.00029879307630711384,13.917105725324904,112.94787989424374,GRN;TREM2;APOE;PICALM,0.005015126865400942,DisGeNET,GRN;TREM2;APOE;PICALM,,,4,0,0
140,Neuro-degenerative disease,0.0003359871776924858,24.87125,198.93114017307255,IDUA;TREM2;APOE,0.005086290684541416,DisGeNET,IDUA;TREM2;APOE,,,3,0,0
141,"Hallucinations, Visual",0.00034692141370239296,88.45232815964523,704.6477129931925,GRN;APOE,0.005086290684541416,DisGeNET,GRN;APOE,,,2,0,0
142,Heymann Nephritis,0.00034692141370239296,88.45232815964523,704.6477129931925,HLA-DQA1;HLA-DRB1,0.005086290684541416,DisGeNET,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,HLA-DQA1;HLA-DRB1,2,2,2
143,Inappropriate behavior,0.00034692141370239296,88.45232815964523,704.6477129931925,GRN;TREM2,0.005086290684541416,DisGeNET,GRN;TREM2,,,2,0,0
139,Large fontanelle,0.0003359871776924858,24.87125,198.93114017307255,CDKN1C;KCNQ1;HESX1,0.005086290684541416,DisGeNET,HESX1,CDKN1C;KCNQ1,,1,2,0
131,Thickened facial skin with coarse facial features,0.0003064464687823347,13.821733821733822,111.8242878786689,CDKN1C;IDUA;KCNQ1;HESX1,0.005086290684541416,DisGeNET,IDUA;HESX1,CDKN1C;KCNQ1,,2,2,0
137,Wide bregma sutures,0.0003359871776924858,24.87125,198.93114017307255,CDKN1C;KCNQ1;HESX1,0.005086290684541416,DisGeNET,HESX1,CDKN1C;KCNQ1,,1,2,0
144,Beryllium Disease,0.00034692141370239296,88.45232815964523,704.6477129931925,BTNL2;HLA-DRB1,0.005086290684541416,DisGeNET,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,2,2,2
136,"Large, late-closing fontanelle",0.0003359871776924858,24.87125,198.93114017307255,CDKN1C;KCNQ1;HESX1,0.005086290684541416,DisGeNET,HESX1,CDKN1C;KCNQ1,,1,2,0
132,"Infant, Premature",0.0003127575046915473,9.487179487179487,76.56232032930447,EML2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,0.005086290684541416,DisGeNET,EML2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,EML2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,EML2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1,5,5,5
133,Coarse facial features,0.00031423965646541486,13.727650727650728,110.71837130067722,CDKN1C;IDUA;KCNQ1;HESX1,0.005086290684541416,DisGeNET,IDUA;HESX1,CDKN1C;KCNQ1,,2,2,0
138,Large bregma sutures,0.0003359871776924858,24.87125,198.93114017307255,CDKN1C;KCNQ1;HESX1,0.005086290684541416,DisGeNET,HESX1,CDKN1C;KCNQ1,,1,2,0
134,nervous system disorder,0.00031924571016525897,7.364047768698931,59.27726703722372,CDKN2B;KCNQ1;TREM2;APOE;HLA-DRB1;HLA-DQB1,0.005086290684541416,DisGeNET,TREM2;APOE;HLA-DRB1;HLA-DQB1,CDKN2B;KCNQ1;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,4,4,2
145,Mediastinal lymphadenopathy,0.00034692141370239296,88.45232815964523,704.6477129931925,APOE;HLA-DRB1,0.005086290684541416,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
147,Diabetes in children,0.00034692141370239296,88.45232815964523,704.6477129931925,HLA-DQA1;HLA-DQB1,0.005086290684541416,DisGeNET,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,HLA-DQA1;HLA-DQB1,2,2,2
146,Compulsive hoarding,0.00034692141370239296,88.45232815964523,704.6477129931925,GRN;TREM2,0.005086290684541416,DisGeNET,GRN;TREM2,,,2,0,0
151,Chronic Fatigue Syndrome,0.0003519843690952126,24.462295081967213,194.522306203946,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.005086290684541416,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
135,"Inclusion Body Myopathy, Sporadic",0.0003359871776924858,24.87125,198.93114017307255,BTNL2;APOE;HLA-DRB1,0.005086290684541416,DisGeNET,BTNL2;APOE;HLA-DRB1,BTNL2;HLA-DRB1,BTNL2;HLA-DRB1,3,2,2
149,High-Grade Squamous Intraepithelial Lesions,0.0003519843690952126,24.462295081967213,194.522306203946,HLA-DRB1;HLA-DQB2;HLA-DQB1,0.005086290684541416,DisGeNET,HLA-DRB1;HLA-DQB2;HLA-DQB1,HLA-DRB1;HLA-DQB2;HLA-DQB1,HLA-DRB1;HLA-DQB2;HLA-DQB1,3,3,3
150,Allergic Reaction,0.0003519843690952126,24.462295081967213,194.522306203946,HLA-DRB1;HLA-DQA1;HLA-DQB1,0.005086290684541416,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,3,3
148,Rheumatoid Arthritis,0.0003507289537576655,3.8552372854333847,30.67032805838523,GRN;MTNR1B;HLA-DRA;TREM2;BTNL2;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,0.005086290684541416,DisGeNET,GRN;HLA-DRA;TREM2;BTNL2;APOE;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,MTNR1B;HLA-DRA;BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,HLA-DRA;BTNL2;HLA-DQA2;HLA-DRB1;HLA-DQB2;HLA-DQA1;HLA-DQB1;JAZF1,11,9,8
156,Gestational Diabetes,0.00040289798305519274,23.312109375,182.22672999558148,MTNR1B;IGF2BP2;PICALM,0.005377694901597237,DisGeNET,PICALM,MTNR1B;IGF2BP2,,1,2,0
164,Pure Red-Cell Aplasia,0.0004041897176269234,81.07723577235772,633.5072130174765,HLA-DRB1;HLA-DQB1,0.005377694901597237,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
163,Corticobasal degeneration,0.0004041897176269234,81.07723577235772,633.5072130174765,GRN;APOE,0.005377694901597237,DisGeNET,GRN;APOE,,,2,0,0
162,Congenital hemihypertrophy,0.0004041897176269234,81.07723577235772,633.5072130174765,CDKN1C;KCNQ1,0.005377694901597237,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
161,Angioedema,0.0004041897176269234,81.07723577235772,633.5072130174765,HLA-DRB1;HLA-DQB1,0.005377694901597237,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
155,Schistosomiasis,0.00040289798305519274,23.312109375,182.22672999558148,APOE;HLA-DRB1;HLA-DQB1,0.005377694901597237,DisGeNET,APOE;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
160,Allergy to peanuts,0.0004041897176269234,81.07723577235772,633.5072130174765,HLA-DRB1;HLA-DQB1,0.005377694901597237,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
153,Beckwith-Wiedemann Syndrome,0.00038543363890109416,23.683333333333334,186.17803506279176,CDKN1C;KCNQ1;SLC22A18,0.005377694901597237,DisGeNET,,CDKN1C;KCNQ1;SLC22A18,,0,3,0
154,Nephritis,0.0004001906328909762,12.852320675105485,100.551024579804,CCND2;IL17RD;HLA-DRB1;HLA-DQB1,0.005377694901597237,DisGeNET,IL17RD;HLA-DRB1;HLA-DQB1,CCND2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,3,2
159,Genital ulcers,0.0004041897176269234,81.07723577235772,633.5072130174765,APOE;HLA-DRB1,0.005377694901597237,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
158,"Hydatidiform Mole, Partial",0.0004041897176269234,81.07723577235772,633.5072130174765,CDKN1C;HLA-DRB1,0.005377694901597237,DisGeNET,HLA-DRB1,CDKN1C;HLA-DRB1,HLA-DRB1,1,2,1
157,Renal cortical cysts,0.0004041897176269234,81.07723577235772,633.5072130174765,CDKN1C;KCNQ1,0.005377694901597237,DisGeNET,,CDKN1C;KCNQ1,,0,2,0
152,GRN-related frontotemporal dementia,0.00038543363890109416,23.683333333333334,186.17803506279176,GRN;TREM2;APOE,0.005377694901597237,DisGeNET,GRN;TREM2;APOE,,,3,0,0
165,Recurrent infections,0.0004208635722139596,22.95230769230769,178.41292023227638,PLCG2;HLA-DRB1;HLA-DQB1,0.00556560190649006,DisGeNET,PLCG2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
53,Waist-hip Ratio,0.0003507564101949369,6.054392556808016,48.16522693695417,GIPR;QPCTL;BTNL2;IGF2BP2;APOE;IL17RD;JAZF1,0.005565776244791357,GWAS_Catalog_2023,GIPR;QPCTL;BTNL2;APOE;IL17RD;JAZF1,GIPR;QPCTL;BTNL2;IGF2BP2;JAZF1,GIPR;QPCTL;BTNL2;JAZF1,6,5,4
54,Waist Circumference,0.0003640184005452328,13.188811188811188,104.43304462432606,CCND2;GIPR;ZC3H4;QPCTL,0.005669249534417422,GWAS_Catalog_2023,GIPR;ZC3H4;QPCTL,CCND2;GIPR;ZC3H4;QPCTL,GIPR;ZC3H4;QPCTL,3,4,3
166,Progressive supranuclear palsy,0.0004393364318997317,22.60340909090909,174.7298918871199,GRN;TREM2;APOE,0.0057748921349711725,DisGeNET,GRN;TREM2;APOE,,,3,0,0
167,Recurrent hepatitis,0.00046573681352710507,74.83677298311444,574.139479895918,APOE;HLA-DRB1,0.006013240988852918,DisGeNET,APOE;HLA-DRB1,HLA-DRB1,HLA-DRB1,2,1,1
168,Complex Regional Pain Syndromes,0.00046573681352710507,74.83677298311444,574.139479895918,HLA-DRB1;HLA-DQB1,0.006013240988852918,DisGeNET,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,2,2,2
169,Perseveration,0.00046573681352710507,74.83677298311444,574.139479895918,GRN;TREM2,0.006013240988852918,DisGeNET,GRN;TREM2,,,2,0,0
170,"Tuberculosis, Pulmonary",0.0004695726308822086,12.302719502719503,94.28419856606095,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.0060271028269704655,DisGeNET,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,BTNL2;HLA-DRB1;HLA-DQA1;HLA-DQB1,4,4,4
55,Sarcoidosis,0.0004041897176269234,81.07723577235772,633.5072130174765,BTNL2;HLA-DQB1,0.006070063437932903,GWAS_Catalog_2023,BTNL2;HLA-DQB1,BTNL2;HLA-DQB1,BTNL2;HLA-DQB1,2,2,2
56,Blood Sugar Levels,0.0004041897176269234,81.07723577235772,633.5072130174765,KCNQ1;IGF2BP2,0.006070063437932903,GWAS_Catalog_2023,,KCNQ1;IGF2BP2,,0,2,0
171,Rhabdoid Tumor,0.00047782785171347563,21.93639705882353,167.73139610325921,CDKN1C;CDKN2B;KCNQ1,0.006091086161444096,DisGeNET,,CDKN1C;CDKN2B;KCNQ1,,0,3,0
172,Complete atrioventricular block,0.0004801406140093421,12.227988878591288,93.4393400234872,KCNQ1;HLA-DRB1;HLA-DQA1;HLA-DQB1,0.006091086161444096,DisGeNET,HLA-DRB1;HLA-DQA1;HLA-DQB1,KCNQ1;HLA-DRB1;HLA-DQA1;HLA-DQB1,HLA-DRB1;HLA-DQA1;HLA-DQB1,3,4,3
174,Chorea,0.0005184195970282122,21.3075,161.18539095065847,TREM2;HLA-DRB1;HLA-DQB1,0.006501100923652638,DisGeNET,TREM2;HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,HLA-DRB1;HLA-DQB1,3,2,2
